[s],CH1[V],CH2[V]
2.93919E-01,2.400E-03,7.600E-01
2.93923E-01,3.200E-03,7.800E-01
2.93927E-01,2.400E-03,7.800E-01
2.93931E-01,3.200E-03,7.600E-01
2.93935E-01,3.200E-03,7.800E-01
2.93939E-01,2.400E-03,7.800E-01
2.93943E-01,2.400E-03,8.200E-01
2.93947E-01,4.000E-03,8.200E-01
2.93951E-01,3.200E-03,7.800E-01
2.93955E-01,3.200E-03,8.000E-01
2.93959E-01,2.400E-03,7.600E-01
2.93963E-01,4.000E-03,7.800E-01
2.93967E-01,3.200E-03,8.000E-01
2.93971E-01,4.000E-03,7.800E-01
2.93975E-01,3.200E-03,8.000E-01
2.93979E-01,1.600E-03,8.000E-01
2.93983E-01,3.200E-03,7.800E-01
2.93987E-01,3.200E-03,8.000E-01
2.93991E-01,3.200E-03,7.400E-01
2.93995E-01,3.200E-03,7.800E-01
2.93999E-01,3.200E-03,7.600E-01
2.94003E-01,3.200E-03,8.000E-01
2.94007E-01,2.400E-03,7.600E-01
2.94011E-01,3.200E-03,7.800E-01
2.94015E-01,2.400E-03,7.600E-01
2.94019E-01,2.400E-03,7.800E-01
2.94023E-01,4.000E-03,7.800E-01
2.94027E-01,3.200E-03,7.600E-01
2.94031E-01,3.200E-03,7.800E-01
2.94035E-01,1.600E-03,7.600E-01
2.94039E-01,3.200E-03,8.000E-01
2.94043E-01,3.200E-03,8.200E-01
2.94047E-01,3.200E-03,7.600E-01
2.94051E-01,2.400E-03,7.800E-01
2.94055E-01,2.400E-03,7.800E-01
2.94059E-01,3.200E-03,7.800E-01
2.94063E-01,3.200E-03,7.600E-01
2.94067E-01,3.200E-03,7.400E-01
2.94071E-01,4.000E-03,7.600E-01
2.94075E-01,3.200E-03,8.000E-01
2.94079E-01,3.200E-03,8.200E-01
2.94083E-01,2.400E-03,7.800E-01
2.94087E-01,4.000E-03,7.600E-01
2.94091E-01,4.000E-03,7.600E-01
2.94095E-01,2.400E-03,7.400E-01
2.94099E-01,3.200E-03,7.800E-01
