[s],CH1[V],CH2[V]
-3.1858E-01,3.600E-03,-7.500E-01
-3.1848E-01,3.600E-03,-7.500E-01
-3.1838E-01,4.400E-03,-7.500E-01
-3.1828E-01,4.400E-03,-7.700E-01
-3.1818E-01,6.000E-03,-7.500E-01
-3.1808E-01,3.600E-03,-7.500E-01
-3.1798E-01,4.400E-03,-7.500E-01
-3.1788E-01,4.400E-03,-7.700E-01
-3.1778E-01,3.600E-03,-7.300E-01
-3.1768E-01,3.600E-03,-7.700E-01
-3.1758E-01,1.200E-03,-7.500E-01
-3.1748E-01,3.600E-03,-7.700E-01
-3.1738E-01,2.800E-03,-7.900E-01
-3.1728E-01,4.400E-03,-7.500E-01
-3.1718E-01,4.400E-03,-7.500E-01
-3.1708E-01,3.600E-03,-7.700E-01
-3.1698E-01,3.600E-03,-7.700E-01
-3.1688E-01,3.600E-03,-7.700E-01
-3.1678E-01,2.800E-03,-7.500E-01
-3.1668E-01,4.400E-03,-7.300E-01
-3.1658E-01,3.600E-03,-7.700E-01
-3.1648E-01,3.600E-03,-7.300E-01
-3.1638E-01,4.400E-03,-7.900E-01
-3.1628E-01,3.600E-03,-7.300E-01
-3.1618E-01,2.800E-03,-7.700E-01
-3.1608E-01,3.600E-03,-7.300E-01
-3.1598E-01,2.800E-03,-7.500E-01
-3.1588E-01,5.200E-03,-7.300E-01
-3.1578E-01,4.400E-03,-7.900E-01
-3.1568E-01,4.400E-03,-7.500E-01
-3.1558E-01,3.600E-03,-7.700E-01
-3.1548E-01,3.600E-03,-7.500E-01
-3.1538E-01,3.600E-03,-7.500E-01
-3.1528E-01,3.600E-03,-7.900E-01
-3.1518E-01,3.600E-03,-7.700E-01
-3.1508E-01,3.600E-03,-7.900E-01
-3.1498E-01,4.400E-03,-7.500E-01
-3.1488E-01,4.400E-03,-7.500E-01
-3.1478E-01,3.600E-03,-7.500E-01
-3.1468E-01,3.600E-03,-7.700E-01
-3.1458E-01,3.600E-03,-7.500E-01
-3.1448E-01,3.600E-03,-7.700E-01
-3.1438E-01,3.600E-03,-7.700E-01
-3.1428E-01,3.600E-03,-7.900E-01
-3.1418E-01,3.600E-03,-7.900E-01
-3.1408E-01,4.400E-03,-7.700E-01
-3.1398E-01,3.600E-03,-7.700E-01
-3.1388E-01,4.400E-03,-7.700E-01
-3.1378E-01,3.600E-03,-7.700E-01
-3.1368E-01,2.800E-03,-7.700E-01
-3.1358E-01,3.600E-03,-8.100E-01
-3.1348E-01,4.400E-03,-7.300E-01
-3.1338E-01,3.600E-03,-7.700E-01
-3.1328E-01,3.600E-03,-7.900E-01
-3.1318E-01,3.600E-03,-7.900E-01
-3.1308E-01,4.400E-03,-7.900E-01
-3.1298E-01,4.400E-03,-7.900E-01
-3.1288E-01,2.800E-03,-7.700E-01
-3.1278E-01,5.200E-03,-7.700E-01
-3.1268E-01,3.600E-03,-7.900E-01
-3.1258E-01,3.600E-03,-7.900E-01
-3.1248E-01,2.800E-03,-7.900E-01
-3.1238E-01,3.600E-03,-7.900E-01
-3.1228E-01,3.600E-03,-7.700E-01
-3.1218E-01,3.600E-03,-7.700E-01
-3.1208E-01,3.600E-03,-7.900E-01
-3.1198E-01,4.400E-03,-7.900E-01
-3.1188E-01,4.400E-03,-7.700E-01
-3.1178E-01,3.600E-03,-7.700E-01
-3.1168E-01,3.600E-03,-7.700E-01
-3.1158E-01,4.400E-03,-8.100E-01
-3.1148E-01,2.800E-03,-7.900E-01
-3.1138E-01,2.800E-03,-7.900E-01
-3.1128E-01,3.600E-03,-7.700E-01
-3.1118E-01,4.400E-03,-7.900E-01
-3.1108E-01,4.400E-03,-7.700E-01
-3.1098E-01,3.600E-03,-7.900E-01
-3.1088E-01,3.600E-03,-7.900E-01
-3.1078E-01,4.400E-03,-7.700E-01
-3.1068E-01,4.400E-03,-7.900E-01
-3.1058E-01,3.600E-03,-7.900E-01
-3.1048E-01,3.600E-03,-7.900E-01
-3.1038E-01,4.400E-03,-8.100E-01
-3.1028E-01,4.400E-03,-7.500E-01
-3.1018E-01,5.200E-03,-7.900E-01
-3.1008E-01,4.400E-03,-7.900E-01
-3.0998E-01,3.600E-03,-7.700E-01
-3.0988E-01,5.200E-03,-7.900E-01
-3.0978E-01,2.800E-03,-7.500E-01
-3.0968E-01,2.800E-03,-7.900E-01
-3.0958E-01,4.400E-03,-7.900E-01
-3.0948E-01,4.400E-03,-7.900E-01
-3.0938E-01,2.800E-03,-7.900E-01
