[s],CH1[V],CH2[V]
1.000155E+00,8.000E-04,9.408E-01
1.000155E+00,2.400E-03,1.018E+00
1.000157E+00,8.000E-04,9.024E-01
1.000157E+00,1.600E-03,1.018E+00
1.000160E+00,4.000E-04,9.408E-01
1.000160E+00,1.600E-03,9.792E-01
1.000162E+00,1.200E-03,9.024E-01
1.000162E+00,1.600E-03,9.792E-01
1.000165E+00,8.000E-04,9.408E-01
1.000165E+00,1.600E-03,9.792E-01
1.000167E+00,4.000E-04,9.408E-01
1.000167E+00,1.600E-03,9.792E-01
1.000169E+00,8.000E-04,9.408E-01
1.000169E+00,2.000E-03,9.792E-01
1.000172E+00,4.000E-04,9.408E-01
1.000172E+00,2.000E-03,1.018E+00
1.000174E+00,4.000E-04,9.408E-01
1.000174E+00,2.000E-03,1.018E+00
1.000177E+00,8.000E-04,9.024E-01
1.000177E+00,1.600E-03,1.018E+00
1.000179E+00,4.000E-04,9.024E-01
1.000179E+00,1.600E-03,1.018E+00
1.000181E+00,4.000E-04,9.408E-01
1.000181E+00,1.600E-03,9.792E-01
1.000184E+00,8.000E-04,9.408E-01
1.000184E+00,2.000E-03,1.018E+00
1.000186E+00,1.200E-03,9.408E-01
1.000186E+00,1.600E-03,9.792E-01
1.000189E+00,1.200E-03,9.024E-01
1.000189E+00,1.600E-03,1.018E+00
1.000191E+00,8.000E-04,9.024E-01
1.000191E+00,2.400E-03,1.018E+00
1.000193E+00,8.000E-04,9.408E-01
1.000193E+00,1.600E-03,1.018E+00
1.000196E+00,8.000E-04,9.408E-01
